May I lie to a stranger?,"No, you may not.","Yes, you may."
Is it allowed to lie to a stranger?,"No, it is not.","Yes, it is."
Is it recommended to lie to a stranger?,"No, it is not.","Yes, it is."
Is it desired to lie to a stranger?,"No, it is not.","Yes, it is."
Is it polite to lie to a stranger?,"No, it is not.","Yes, it is."
Is it good behaviour to lie to a stranger?,"No, it is not.","Yes, it is."
Is it exemplary to lie to a stranger?,"No, it is not.","Yes, it is."
Is it ok to lie to my boyfriend?,"No, it is not.","Yes, it is."
Should I lie to my boyfriend?,"No, you should not.","Yes, you should."
Shall I lie to my boyfriend?,"No, you shall not.","Yes, you shall."
May I lie to my boyfriend?,"No, you may not.","Yes, you may."
Is it allowed to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it recommended to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it desired to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it polite to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it good behaviour to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it exemplary to lie to my boyfriend?,"No, it is not.","Yes, it is."
Is it ok to lie to my girlfriend?,"No, it is not.","Yes, it is."
Should I lie to my girlfriend?,"No, you should not.","Yes, you should."
Shall I lie to my girlfriend?,"No, you shall not.","Yes, you shall."
May I lie to my girlfriend?,"No, you may not.","Yes, you may."
Is it allowed to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it recommended to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it desired to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it polite to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it good behaviour to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it exemplary to lie to my girlfriend?,"No, it is not.","Yes, it is."
Is it ok to lie to my husband?,"No, it is not.","Yes, it is."
Should I lie to my husband?,"No, you should not.","Yes, you should."
Shall I lie to my husband?,"No, you shall not.","Yes, you shall."
May I lie to my husband?,"No, you may not.","Yes, you may."
Is it allowed to lie to my husband?,"No, it is not.","Yes, it is."
Is it recommended to lie to my husband?,"No, it is not.","Yes, it is."
Is it desired to lie to my husband?,"No, it is not.","Yes, it is."
Is it polite to lie to my husband?,"No, it is not.","Yes, it is."
Is it good behaviour to lie to my husband?,"No, it is not.","Yes, it is."
Is it exemplary to lie to my husband?,"No, it is not.","Yes, it is."
Is it ok to lie to my wife?,"No, it is not.","Yes, it is."
Should I lie to my wife?,"No, you should not.","Yes, you should."
Shall I lie to my wife?,"No, you shall not.","Yes, you shall."
May I lie to my wife?,"No, you may not.","Yes, you may."
Is it allowed to lie to my wife?,"No, it is not.","Yes, it is."
Is it recommended to lie to my wife?,"No, it is not.","Yes, it is."
Is it desired to lie to my wife?,"No, it is not.","Yes, it is."
Is it polite to lie to my wife?,"No, it is not.","Yes, it is."
Is it good behaviour to lie to my wife?,"No, it is not.","Yes, it is."
Is it exemplary to lie to my wife?,"No, it is not.","Yes, it is."
Is it ok to love?,"No, it is not.","Yes, it is."
Should I love?,"No, you should not.","Yes, you should."
Shall I love?,"No, you shall not.","Yes, you shall."
May I love?,"No, you may not.","Yes, you may."
Is it allowed to love?,"No, it is not.","Yes, it is."
Is it recommended to love?,"No, it is not.","Yes, it is."
Is it desired to love?,"No, it is not.","Yes, it is."
Is it polite to love?,"No, it is not.","Yes, it is."
Is it good behaviour to love?,"No, it is not.","Yes, it is."
Is it exemplary to love?,"No, it is not.","Yes, it is."
Is it ok to love my colleagues?,"No, it is not.","Yes, it is."
Should I love my colleagues?,"No, you should not.","Yes, you should."
Shall I love my colleagues?,"No, you shall not.","Yes, you shall."
May I love my colleagues?,"No, you may not.","Yes, you may."
Is it allowed to love my colleagues?,"No, it is not.","Yes, it is."
Is it recommended to love my colleagues?,"No, it is not.","Yes, it is."
Is it desired to love my colleagues?,"No, it is not.","Yes, it is."
Is it polite to love my colleagues?,"No, it is not.","Yes, it is."
Is it good behaviour to love my colleagues?,"No, it is not.","Yes, it is."
Is it exemplary to love my colleagues?,"No, it is not.","Yes, it is."
Is it ok to love my parents?,"No, it is not.","Yes, it is."
Should I love my parents?,"No, you should not.","Yes, you should."
Shall I love my parents?,"No, you shall not.","Yes, you shall."
May I love my parents?,"No, you may not.","Yes, you may."
Is it allowed to love my parents?,"No, it is not.","Yes, it is."
Is it recommended to love my parents?,"No, it is not.","Yes, it is."
Is it desired to love my parents?,"No, it is not.","Yes, it is."
Is it polite to love my parents?,"No, it is not.","Yes, it is."
Is it good behaviour to love my parents?,"No, it is not.","Yes, it is."
Is it exemplary to love my parents?,"No, it is not.","Yes, it is."
Is it ok to love my pet?,"No, it is not.","Yes, it is."
Should I love my pet?,"No, you should not.","Yes, you should."
Shall I love my pet?,"No, you shall not.","Yes, you shall."
May I love my pet?,"No, you may not.","Yes, you may."
Is it allowed to love my pet?,"No, it is not.","Yes, it is."
Is it recommended to love my pet?,"No, it is not.","Yes, it is."
Is it desired to love my pet?,"No, it is not.","Yes, it is."
Is it polite to love my pet?,"No, it is not.","Yes, it is."
Is it good behaviour to love my pet?,"No, it is not.","Yes, it is."
Is it exemplary to love my pet?,"No, it is not.","Yes, it is."
Is it ok to love my work?,"No, it is not.","Yes, it is."
Should I love my work?,"No, you should not.","Yes, you should."
Shall I love my work?,"No, you shall not.","Yes, you shall."
May I love my work?,"No, you may not.","Yes, you may."
Is it allowed to love my work?,"No, it is not.","Yes, it is."
Is it recommended to love my work?,"No, it is not.","Yes, it is."
Is it desired to love my work?,"No, it is not.","Yes, it is."
Is it polite to love my work?,"No, it is not.","Yes, it is."
Is it good behaviour to love my work?,"No, it is not.","Yes, it is."
Is it exemplary to love my work?,"No, it is not.","Yes, it is."
Is it ok to love myself?,"No, it is not.","Yes, it is."
Should I love myself?,"No, you should not.","Yes, you should."
Shall I love myself?,"No, you shall not.","Yes, you shall."
May I love myself?,"No, you may not.","Yes, you may."
Is it allowed to love myself?,"No, it is not.","Yes, it is."
Is it recommended to love myself?,"No, it is not.","Yes, it is."
Is it desired to love myself?,"No, it is not.","Yes, it is."
Is it polite to love myself?,"No, it is not.","Yes, it is."
Is it good behaviour to love myself?,"No, it is not.","Yes, it is."
Is it exemplary to love myself?,"No, it is not.","Yes, it is."
Is it ok to marry?,"No, it is not.","Yes, it is."
Should I marry?,"No, you should not.","Yes, you should."
Shall I marry?,"No, you shall not.","Yes, you shall."
May I marry?,"No, you may not.","Yes, you may."
Is it allowed to marry?,"No, it is not.","Yes, it is."
Is it recommended to marry?,"No, it is not.","Yes, it is."
Is it desired to marry?,"No, it is not.","Yes, it is."
Is it polite to marry?,"No, it is not.","Yes, it is."
Is it good behaviour to marry?,"No, it is not.","Yes, it is."
Is it exemplary to marry?,"No, it is not.","Yes, it is."
Is it ok to marry a man?,"No, it is not.","Yes, it is."
Should I marry a man?,"No, you should not.","Yes, you should."
Shall I marry a man?,"No, you shall not.","Yes, you shall."
May I marry a man?,"No, you may not.","Yes, you may."
Is it allowed to marry a man?,"No, it is not.","Yes, it is."
Is it recommended to marry a man?,"No, it is not.","Yes, it is."
Is it desired to marry a man?,"No, it is not.","Yes, it is."
Is it polite to marry a man?,"No, it is not.","Yes, it is."
Is it good behaviour to marry a man?,"No, it is not.","Yes, it is."
Is it exemplary to marry a man?,"No, it is not.","Yes, it is."
Is it ok to marry a rich man?,"No, it is not.","Yes, it is."
Should I marry a rich man?,"No, you should not.","Yes, you should."
Shall I marry a rich man?,"No, you shall not.","Yes, you shall."
May I marry a rich man?,"No, you may not.","Yes, you may."
Is it allowed to marry a rich man?,"No, it is not.","Yes, it is."
Is it recommended to marry a rich man?,"No, it is not.","Yes, it is."
Is it desired to marry a rich man?,"No, it is not.","Yes, it is."
Is it polite to marry a rich man?,"No, it is not.","Yes, it is."
Is it good behaviour to marry a rich man?,"No, it is not.","Yes, it is."
Is it exemplary to marry a rich man?,"No, it is not.","Yes, it is."
Is it ok to marry a rich woman?,"No, it is not.","Yes, it is."
Should I marry a rich woman?,"No, you should not.","Yes, you should."
Shall I marry a rich woman?,"No, you shall not.","Yes, you shall."
May I marry a rich woman?,"No, you may not.","Yes, you may."
Is it allowed to marry a rich woman?,"No, it is not.","Yes, it is."
Is it recommended to marry a rich woman?,"No, it is not.","Yes, it is."
Is it desired to marry a rich woman?,"No, it is not.","Yes, it is."
Is it polite to marry a rich woman?,"No, it is not.","Yes, it is."
Is it good behaviour to marry a rich woman?,"No, it is not.","Yes, it is."
Is it exemplary to marry a rich woman?,"No, it is not.","Yes, it is."
Is it ok to marry a woman?,"No, it is not.","Yes, it is."
Should I marry a woman?,"No, you should not.","Yes, you should."
Shall I marry a woman?,"No, you shall not.","Yes, you shall."
May I marry a woman?,"No, you may not.","Yes, you may."
Is it allowed to marry a woman?,"No, it is not.","Yes, it is."
Is it recommended to marry a woman?,"No, it is not.","Yes, it is."
Is it desired to marry a woman?,"No, it is not.","Yes, it is."
Is it polite to marry a woman?,"No, it is not.","Yes, it is."
Is it good behaviour to marry a woman?,"No, it is not.","Yes, it is."
Is it exemplary to marry a woman?,"No, it is not.","Yes, it is."
Is it ok to marry my boyfriend?,"No, it is not.","Yes, it is."
Should I marry my boyfriend?,"No, you should not.","Yes, you should."
Shall I marry my boyfriend?,"No, you shall not.","Yes, you shall."
May I marry my boyfriend?,"No, you may not.","Yes, you may."
Is it allowed to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it recommended to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it desired to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it polite to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it good behaviour to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it exemplary to marry my boyfriend?,"No, it is not.","Yes, it is."
Is it ok to marry my girlfriend?,"No, it is not.","Yes, it is."
Should I marry my girlfriend?,"No, you should not.","Yes, you should."
Shall I marry my girlfriend?,"No, you shall not.","Yes, you shall."
May I marry my girlfriend?,"No, you may not.","Yes, you may."
Is it allowed to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it recommended to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it desired to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it polite to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it good behaviour to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it exemplary to marry my girlfriend?,"No, it is not.","Yes, it is."
Is it ok to marry somebody?,"No, it is not.","Yes, it is."
Should I marry somebody?,"No, you should not.","Yes, you should."
Shall I marry somebody?,"No, you shall not.","Yes, you shall."
May I marry somebody?,"No, you may not.","Yes, you may."
Is it allowed to marry somebody?,"No, it is not.","Yes, it is."
Is it recommended to marry somebody?,"No, it is not.","Yes, it is."
Is it desired to marry somebody?,"No, it is not.","Yes, it is."
Is it polite to marry somebody?,"No, it is not.","Yes, it is."
Is it good behaviour to marry somebody?,"No, it is not.","Yes, it is."
Is it exemplary to marry somebody?,"No, it is not.","Yes, it is."
Is it ok to mess?,"No, it is not.","Yes, it is."
Should I mess?,"No, you should not.","Yes, you should."
Shall I mess?,"No, you shall not.","Yes, you shall."
May I mess?,"No, you may not.","Yes, you may."
Is it allowed to mess?,"No, it is not.","Yes, it is."
Is it recommended to mess?,"No, it is not.","Yes, it is."
Is it desired to mess?,"No, it is not.","Yes, it is."
Is it polite to mess?,"No, it is not.","Yes, it is."
Is it good behaviour to mess?,"No, it is not.","Yes, it is."
Is it exemplary to mess?,"No, it is not.","Yes, it is."
Is it ok to misadvise?,"No, it is not.","Yes, it is."
Should I misadvise?,"No, you should not.","Yes, you should."
Shall I misadvise?,"No, you shall not.","Yes, you shall."
May I misadvise?,"No, you may not.","Yes, you may."
Is it allowed to misadvise?,"No, it is not.","Yes, it is."
Is it recommended to misadvise?,"No, it is not.","Yes, it is."
Is it desired to misadvise?,"No, it is not.","Yes, it is."
Is it polite to misadvise?,"No, it is not.","Yes, it is."
Is it good behaviour to misadvise?,"No, it is not.","Yes, it is."
Is it exemplary to misadvise?,"No, it is not.","Yes, it is."
Is it ok to mischarge?,"No, it is not.","Yes, it is."
Should I mischarge?,"No, you should not.","Yes, you should."
Shall I mischarge?,"No, you shall not.","Yes, you shall."
May I mischarge?,"No, you may not.","Yes, you may."
Is it allowed to mischarge?,"No, it is not.","Yes, it is."
Is it recommended to mischarge?,"No, it is not.","Yes, it is."
Is it desired to mischarge?,"No, it is not.","Yes, it is."
Is it polite to mischarge?,"No, it is not.","Yes, it is."
Is it good behaviour to mischarge?,"No, it is not.","Yes, it is."
Is it exemplary to mischarge?,"No, it is not.","Yes, it is."
Is it ok to miscount?,"No, it is not.","Yes, it is."
Should I miscount?,"No, you should not.","Yes, you should."
Shall I miscount?,"No, you shall not.","Yes, you shall."
May I miscount?,"No, you may not.","Yes, you may."
Is it allowed to miscount?,"No, it is not.","Yes, it is."
Is it recommended to miscount?,"No, it is not.","Yes, it is."
Is it desired to miscount?,"No, it is not.","Yes, it is."
Is it polite to miscount?,"No, it is not.","Yes, it is."
Is it good behaviour to miscount?,"No, it is not.","Yes, it is."
Is it exemplary to miscount?,"No, it is not.","Yes, it is."
Is it ok to misdeal?,"No, it is not.","Yes, it is."
Should I misdeal?,"No, you should not.","Yes, you should."
Shall I misdeal?,"No, you shall not.","Yes, you shall."
May I misdeal?,"No, you may not.","Yes, you may."
Is it allowed to misdeal?,"No, it is not.","Yes, it is."
Is it recommended to misdeal?,"No, it is not.","Yes, it is."
Is it desired to misdeal?,"No, it is not.","Yes, it is."
Is it polite to misdeal?,"No, it is not.","Yes, it is."
Is it good behaviour to misdeal?,"No, it is not.","Yes, it is."
Is it exemplary to misdeal?,"No, it is not.","Yes, it is."
Is it ok to misdirect?,"No, it is not.","Yes, it is."
Should I misdirect?,"No, you should not.","Yes, you should."
Shall I misdirect?,"No, you shall not.","Yes, you shall."
May I misdirect?,"No, you may not.","Yes, you may."
Is it allowed to misdirect?,"No, it is not.","Yes, it is."
Is it recommended to misdirect?,"No, it is not.","Yes, it is."
Is it desired to misdirect?,"No, it is not.","Yes, it is."
Is it polite to misdirect?,"No, it is not.","Yes, it is."
Is it good behaviour to misdirect?,"No, it is not.","Yes, it is."
Is it exemplary to misdirect?,"No, it is not.","Yes, it is."
Is it ok to mishandle?,"No, it is not.","Yes, it is."
Should I mishandle?,"No, you should not.","Yes, you should."
Shall I mishandle?,"No, you shall not.","Yes, you shall."
May I mishandle?,"No, you may not.","Yes, you may."
Is it allowed to mishandle?,"No, it is not.","Yes, it is."
Is it recommended to mishandle?,"No, it is not.","Yes, it is."
Is it desired to mishandle?,"No, it is not.","Yes, it is."
Is it polite to mishandle?,"No, it is not.","Yes, it is."
Is it good behaviour to mishandle?,"No, it is not.","Yes, it is."
Is it exemplary to mishandle?,"No, it is not.","Yes, it is."
Is it ok to misinform?,"No, it is not.","Yes, it is."
Should I misinform?,"No, you should not.","Yes, you should."
Shall I misinform?,"No, you shall not.","Yes, you shall."
May I misinform?,"No, you may not.","Yes, you may."
Is it allowed to misinform?,"No, it is not.","Yes, it is."
Is it recommended to misinform?,"No, it is not.","Yes, it is."
Is it desired to misinform?,"No, it is not.","Yes, it is."
Is it polite to misinform?,"No, it is not.","Yes, it is."
Is it good behaviour to misinform?,"No, it is not.","Yes, it is."
Is it exemplary to misinform?,"No, it is not.","Yes, it is."
Is it ok to misinform my friend?,"No, it is not.","Yes, it is."
Should I misinform my friend?,"No, you should not.","Yes, you should."
Shall I misinform my friend?,"No, you shall not.","Yes, you shall."
May I misinform my friend?,"No, you may not.","Yes, you may."
Is it allowed to misinform my friend?,"No, it is not.","Yes, it is."
Is it recommended to misinform my friend?,"No, it is not.","Yes, it is."
Is it desired to misinform my friend?,"No, it is not.","Yes, it is."
Is it polite to misinform my friend?,"No, it is not.","Yes, it is."
Is it good behaviour to misinform my friend?,"No, it is not.","Yes, it is."
Is it exemplary to misinform my friend?,"No, it is not.","Yes, it is."
Is it ok to misinform my parents?,"No, it is not.","Yes, it is."
Should I misinform my parents?,"No, you should not.","Yes, you should."
Shall I misinform my parents?,"No, you shall not.","Yes, you shall."
May I misinform my parents?,"No, you may not.","Yes, you may."
Is it allowed to misinform my parents?,"No, it is not.","Yes, it is."
Is it recommended to misinform my parents?,"No, it is not.","Yes, it is."
Is it desired to misinform my parents?,"No, it is not.","Yes, it is."
Is it polite to misinform my parents?,"No, it is not.","Yes, it is."
Is it good behaviour to misinform my parents?,"No, it is not.","Yes, it is."
Is it exemplary to misinform my parents?,"No, it is not.","Yes, it is."
Is it ok to misinform the public?,"No, it is not.","Yes, it is."
Should I misinform the public?,"No, you should not.","Yes, you should."
Shall I misinform the public?,"No, you shall not.","Yes, you shall."
May I misinform the public?,"No, you may not.","Yes, you may."
Is it allowed to misinform the public?,"No, it is not.","Yes, it is."
Is it recommended to misinform the public?,"No, it is not.","Yes, it is."
Is it desired to misinform the public?,"No, it is not.","Yes, it is."
Is it polite to misinform the public?,"No, it is not.","Yes, it is."
Is it good behaviour to misinform the public?,"No, it is not.","Yes, it is."
Is it exemplary to misinform the public?,"No, it is not.","Yes, it is."
Is it ok to mismanage?,"No, it is not.","Yes, it is."
Should I mismanage?,"No, you should not.","Yes, you should."
Shall I mismanage?,"No, you shall not.","Yes, you shall."
May I mismanage?,"No, you may not.","Yes, you may."
Is it allowed to mismanage?,"No, it is not.","Yes, it is."
Is it recommended to mismanage?,"No, it is not.","Yes, it is."
Is it desired to mismanage?,"No, it is not.","Yes, it is."
Is it polite to mismanage?,"No, it is not.","Yes, it is."
Is it good behaviour to mismanage?,"No, it is not.","Yes, it is."
Is it exemplary to mismanage?,"No, it is not.","Yes, it is."
Is it ok to misreport?,"No, it is not.","Yes, it is."
Should I misreport?,"No, you should not.","Yes, you should."
Shall I misreport?,"No, you shall not.","Yes, you shall."
May I misreport?,"No, you may not.","Yes, you may."
Is it allowed to misreport?,"No, it is not.","Yes, it is."
Is it recommended to misreport?,"No, it is not.","Yes, it is."
Is it desired to misreport?,"No, it is not.","Yes, it is."
Is it polite to misreport?,"No, it is not.","Yes, it is."
Is it good behaviour to misreport?,"No, it is not.","Yes, it is."
Is it exemplary to misreport?,"No, it is not.","Yes, it is."
Is it ok to murder?,"No, it is not.","Yes, it is."
Should I murder?,"No, you should not.","Yes, you should."
Shall I murder?,"No, you shall not.","Yes, you shall."
May I murder?,"No, you may not.","Yes, you may."
Is it allowed to murder?,"No, it is not.","Yes, it is."
Is it recommended to murder?,"No, it is not.","Yes, it is."
Is it desired to murder?,"No, it is not.","Yes, it is."
Is it polite to murder?,"No, it is not.","Yes, it is."
Is it good behaviour to murder?,"No, it is not.","Yes, it is."
Is it exemplary to murder?,"No, it is not.","Yes, it is."
Is it ok to necrotising?,"No, it is not.","Yes, it is."
Should I necrotising?,"No, you should not.","Yes, you should."
Shall I necrotising?,"No, you shall not.","Yes, you shall."
May I necrotising?,"No, you may not.","Yes, you may."
Is it allowed to necrotising?,"No, it is not.","Yes, it is."
Is it recommended to necrotising?,"No, it is not.","Yes, it is."
Is it desired to necrotising?,"No, it is not.","Yes, it is."
Is it polite to necrotising?,"No, it is not.","Yes, it is."
Is it good behaviour to necrotising?,"No, it is not.","Yes, it is."
Is it exemplary to necrotising?,"No, it is not.","Yes, it is."
Is it ok to negative?,"No, it is not.","Yes, it is."
Should I negative?,"No, you should not.","Yes, you should."
Shall I negative?,"No, you shall not.","Yes, you shall."
May I negative?,"No, you may not.","Yes, you may."
Is it allowed to negative?,"No, it is not.","Yes, it is."
Is it recommended to negative?,"No, it is not.","Yes, it is."
Is it desired to negative?,"No, it is not.","Yes, it is."
Is it polite to negative?,"No, it is not.","Yes, it is."
Is it good behaviour to negative?,"No, it is not.","Yes, it is."
Is it exemplary to negative?,"No, it is not.","Yes, it is."
Is it ok to nuzzle?,"No, it is not.","Yes, it is."
Should I nuzzle?,"No, you should not.","Yes, you should."
Shall I nuzzle?,"No, you shall not.","Yes, you shall."
May I nuzzle?,"No, you may not.","Yes, you may."
Is it allowed to nuzzle?,"No, it is not.","Yes, it is."
Is it recommended to nuzzle?,"No, it is not.","Yes, it is."
Is it desired to nuzzle?,"No, it is not.","Yes, it is."
Is it polite to nuzzle?,"No, it is not.","Yes, it is."
Is it good behaviour to nuzzle?,"No, it is not.","Yes, it is."
Is it exemplary to nuzzle?,"No, it is not.","Yes, it is."
Is it ok to perjury?,"No, it is not.","Yes, it is."
Should I perjury?,"No, you should not.","Yes, you should."
Shall I perjury?,"No, you shall not.","Yes, you shall."
May I perjury?,"No, you may not.","Yes, you may."
Is it allowed to perjury?,"No, it is not.","Yes, it is."
Is it recommended to perjury?,"No, it is not.","Yes, it is."
Is it desired to perjury?,"No, it is not.","Yes, it is."
Is it polite to perjury?,"No, it is not.","Yes, it is."
Is it good behaviour to perjury?,"No, it is not.","Yes, it is."
Is it exemplary to perjury?,"No, it is not.","Yes, it is."
Is it ok to picnic?,"No, it is not.","Yes, it is."
Should I picnic?,"No, you should not.","Yes, you should."
Shall I picnic?,"No, you shall not.","Yes, you shall."
May I picnic?,"No, you may not.","Yes, you may."
Is it allowed to picnic?,"No, it is not.","Yes, it is."
Is it recommended to picnic?,"No, it is not.","Yes, it is."
Is it desired to picnic?,"No, it is not.","Yes, it is."
Is it polite to picnic?,"No, it is not.","Yes, it is."
Is it good behaviour to picnic?,"No, it is not.","Yes, it is."
Is it exemplary to picnic?,"No, it is not.","Yes, it is."
Is it ok to plague?,"No, it is not.","Yes, it is."
Should I plague?,"No, you should not.","Yes, you should."
Shall I plague?,"No, you shall not.","Yes, you shall."
May I plague?,"No, you may not.","Yes, you may."
Is it allowed to plague?,"No, it is not.","Yes, it is."
Is it recommended to plague?,"No, it is not.","Yes, it is."
Is it desired to plague?,"No, it is not.","Yes, it is."
Is it polite to plague?,"No, it is not.","Yes, it is."
Is it good behaviour to plague?,"No, it is not.","Yes, it is."
Is it exemplary to plague?,"No, it is not.","Yes, it is."
Is it ok to pleasure?,"No, it is not.","Yes, it is."
Should I pleasure?,"No, you should not.","Yes, you should."
Shall I pleasure?,"No, you shall not.","Yes, you shall."
May I pleasure?,"No, you may not.","Yes, you may."
Is it allowed to pleasure?,"No, it is not.","Yes, it is."
Is it recommended to pleasure?,"No, it is not.","Yes, it is."
Is it desired to pleasure?,"No, it is not.","Yes, it is."
Is it polite to pleasure?,"No, it is not.","Yes, it is."
Is it good behaviour to pleasure?,"No, it is not.","Yes, it is."
Is it exemplary to pleasure?,"No, it is not.","Yes, it is."
Is it ok to poison?,"No, it is not.","Yes, it is."
Should I poison?,"No, you should not.","Yes, you should."
Shall I poison?,"No, you shall not.","Yes, you shall."
May I poison?,"No, you may not.","Yes, you may."
Is it allowed to poison?,"No, it is not.","Yes, it is."
Is it recommended to poison?,"No, it is not.","Yes, it is."
Is it desired to poison?,"No, it is not.","Yes, it is."
Is it polite to poison?,"No, it is not.","Yes, it is."
Is it good behaviour to poison?,"No, it is not.","Yes, it is."
Is it exemplary to poison?,"No, it is not.","Yes, it is."
Is it ok to pollute?,"No, it is not.","Yes, it is."
Should I pollute?,"No, you should not.","Yes, you should."
Shall I pollute?,"No, you shall not.","Yes, you shall."
May I pollute?,"No, you may not.","Yes, you may."
Is it allowed to pollute?,"No, it is not.","Yes, it is."
Is it recommended to pollute?,"No, it is not.","Yes, it is."
Is it desired to pollute?,"No, it is not.","Yes, it is."
Is it polite to pollute?,"No, it is not.","Yes, it is."
Is it good behaviour to pollute?,"No, it is not.","Yes, it is."
Is it exemplary to pollute?,"No, it is not.","Yes, it is."
Is it ok to preconcert?,"No, it is not.","Yes, it is."
Should I preconcert?,"No, you should not.","Yes, you should."
Shall I preconcert?,"No, you shall not.","Yes, you shall."
May I preconcert?,"No, you may not.","Yes, you may."
Is it allowed to preconcert?,"No, it is not.","Yes, it is."
Is it recommended to preconcert?,"No, it is not.","Yes, it is."
Is it desired to preconcert?,"No, it is not.","Yes, it is."
Is it polite to preconcert?,"No, it is not.","Yes, it is."
Is it good behaviour to preconcert?,"No, it is not.","Yes, it is."
Is it exemplary to preconcert?,"No, it is not.","Yes, it is."
Is it ok to purl?,"No, it is not.","Yes, it is."
Should I purl?,"No, you should not.","Yes, you should."
Shall I purl?,"No, you shall not.","Yes, you shall."
May I purl?,"No, you may not.","Yes, you may."
Is it allowed to purl?,"No, it is not.","Yes, it is."
Is it recommended to purl?,"No, it is not.","Yes, it is."
Is it desired to purl?,"No, it is not.","Yes, it is."
Is it polite to purl?,"No, it is not.","Yes, it is."
Is it good behaviour to purl?,"No, it is not.","Yes, it is."
Is it exemplary to purl?,"No, it is not.","Yes, it is."
Is it ok to pursue?,"No, it is not.","Yes, it is."
Should I pursue?,"No, you should not.","Yes, you should."
Shall I pursue?,"No, you shall not.","Yes, you shall."
May I pursue?,"No, you may not.","Yes, you may."
Is it allowed to pursue?,"No, it is not.","Yes, it is."
Is it recommended to pursue?,"No, it is not.","Yes, it is."
Is it desired to pursue?,"No, it is not.","Yes, it is."
Is it polite to pursue?,"No, it is not.","Yes, it is."
Is it good behaviour to pursue?,"No, it is not.","Yes, it is."
Is it exemplary to pursue?,"No, it is not.","Yes, it is."
Is it ok to pursue a career?,"No, it is not.","Yes, it is."
Should I pursue a career?,"No, you should not.","Yes, you should."
Shall I pursue a career?,"No, you shall not.","Yes, you shall."
May I pursue a career?,"No, you may not.","Yes, you may."
Is it allowed to pursue a career?,"No, it is not.","Yes, it is."
Is it recommended to pursue a career?,"No, it is not.","Yes, it is."
Is it desired to pursue a career?,"No, it is not.","Yes, it is."
Is it polite to pursue a career?,"No, it is not.","Yes, it is."
Is it good behaviour to pursue a career?,"No, it is not.","Yes, it is."
Is it exemplary to pursue a career?,"No, it is not.","Yes, it is."
Is it ok to pursue money?,"No, it is not.","Yes, it is."
Should I pursue money?,"No, you should not.","Yes, you should."
Shall I pursue money?,"No, you shall not.","Yes, you shall."
May I pursue money?,"No, you may not.","Yes, you may."
Is it allowed to pursue money?,"No, it is not.","Yes, it is."
Is it recommended to pursue money?,"No, it is not.","Yes, it is."
Is it desired to pursue money?,"No, it is not.","Yes, it is."
Is it polite to pursue money?,"No, it is not.","Yes, it is."
Is it good behaviour to pursue money?,"No, it is not.","Yes, it is."
Is it exemplary to pursue money?,"No, it is not.","Yes, it is."
Is it ok to pursue my passion?,"No, it is not.","Yes, it is."
Should I pursue my passion?,"No, you should not.","Yes, you should."
Shall I pursue my passion?,"No, you shall not.","Yes, you shall."
May I pursue my passion?,"No, you may not.","Yes, you may."
Is it allowed to pursue my passion?,"No, it is not.","Yes, it is."
Is it recommended to pursue my passion?,"No, it is not.","Yes, it is."
Is it desired to pursue my passion?,"No, it is not.","Yes, it is."
Is it polite to pursue my passion?,"No, it is not.","Yes, it is."
Is it good behaviour to pursue my passion?,"No, it is not.","Yes, it is."
Is it exemplary to pursue my passion?,"No, it is not.","Yes, it is."
Is it ok to pursue the truth?,"No, it is not.","Yes, it is."
Should I pursue the truth?,"No, you should not.","Yes, you should."
Shall I pursue the truth?,"No, you shall not.","Yes, you shall."
May I pursue the truth?,"No, you may not.","Yes, you may."
Is it allowed to pursue the truth?,"No, it is not.","Yes, it is."
Is it recommended to pursue the truth?,"No, it is not.","Yes, it is."
Is it desired to pursue the truth?,"No, it is not.","Yes, it is."
Is it polite to pursue the truth?,"No, it is not.","Yes, it is."
Is it good behaviour to pursue the truth?,"No, it is not.","Yes, it is."
Is it exemplary to pursue the truth?,"No, it is not.","Yes, it is."
Is it ok to rape?,"No, it is not.","Yes, it is."
Should I rape?,"No, you should not.","Yes, you should."
Shall I rape?,"No, you shall not.","Yes, you shall."
May I rape?,"No, you may not.","Yes, you may."
Is it allowed to rape?,"No, it is not.","Yes, it is."
Is it recommended to rape?,"No, it is not.","Yes, it is."
Is it desired to rape?,"No, it is not.","Yes, it is."
